iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
hh_children,Conditional,1.1063194146277283e-8,8.634908936486399e-5,-0.028330402856492277,8868,8.636125887842489e-5,1.4091403621196226e-4,4543963.87130937,453246021.05889726,8864.577955765324,-0.046544496889867254,-0.010116308823117304,0.009293075856702391,"0.97 (0.95, 0.99)",0.9545220863608396,0.9899346889144871,W1
hh_high,Conditional,8.763960251659878e-7,0.0022428775968648586,0.0605410018930821,8868,0.0022438416324925413,4.2963621573047505e-4,491352.1525356098,48757423.06831582,8860.581014488824,-0.032300937225669825,0.153382941011834,0.04736920552946335,"1.06 (0.97, 1.17)",0.9682151662464791,1.1657713151240496,W1
hh_highest,Conditional,7.86692906879307e-7,0.0028916879641354407,0.00850527516505202,8868,0.002892553326333008,2.9916896939780464e-4,1010985.5998331994,100556330.97305453,8862.567069807796,-0.0969064165833697,0.11391696691347372,0.05378246299987578,"1.01 (0.91, 1.12)",0.9076409422993563,1.1206590692393952,W1
hh_low,Conditional,2.856103847848823e-7,0.0015865329821226576,-0.00812352679324773,8868,0.001586847153545921,1.9798467833611607e-4,2304229.18637004,229603944.50126186,8863.903138222919,-0.08619918279017705,0.06995212920368157,0.03983525013786057,"0.99 (0.92, 1.07)",0.9174114804419353,1.072456840662389,W1
hh_medium,Conditional,4.43888857085267e-7,0.0017564690963302303,0.04731694791416172,8868,0.001756957374073024,2.77910978376132e-4,1171118.669583301,116528217.48161268,8862.8625776505,-0.034837051029434005,0.12947094685775745,0.04191607536581907,"1.05 (0.97, 1.14)",0.9657627734863696,1.1382260419392998,W1
nmembers,Conditional,3.2215785572669813e-09,1.553384357372931e-5,9.174082828207672e-4,8868,1.5537387310142305e-5,2.2807801223314057e-4,1737227.9089119667,173011778.60516727,8863.524428217928,-0.006808278377159636,0.00864309494280117,0.003941749270329393,"1.00 (0.99, 1.01)",0.9932148454425103,1.0086805543318054,W1
rural,Conditional,5.559326136047459e-7,0.001173008618878803,0.046552912110307786,8868,0.0011736201447537682,5.21059456672433e-4,334604.44206734304,33148810.18826565,8859.01276061125,-0.020591810589549238,0.11369763481016482,0.034258139832071564,"1.05 (0.98, 1.12)",0.9796187529704542,1.120413299682209,W1
w_age,Conditional,1.1620078176938064e-9,3.439930194021486e-6,0.044019938275945275,8868,3.4412084026209492e-6,3.714417872772998e-4,656689.1157595788,65232044.248099074,8861.503511056324,0.040384108128282255,0.047655768423608295,0.0018550494340100344,"1.05 (1.04, 1.05)",1.0412106348607095,1.0488095598096892,W1
w_alcohol,Conditional,3.6425058178419786e-7,0.005788233006423182,0.18671530386930585,8868,0.005788633682063144,6.921765341693063e-5,18808306.44836257,1878489472.4377463,8865.026754656352,0.03759522491819953,0.33583538282041214,0.07608307092949879,"1.21 (1.04, 1.40)",1.038310865441612,1.3991086885265538,W1
w_bmi,Conditional,7.235552909585378e-8,5.126432460742782e-6,0.050989155971374794,8868,5.206023542748221e-6,0.015288267782865926,498.311426731226,38505.78196693724,7116.8453425255375,0.046517021987421046,0.05546128995532854,0.0022816712170574053,"1.05 (1.05, 1.06)",1.0476159114216286,1.0570280986755327,W1
